"","revenue","cost.price","material.expenditures","labor.expenses","labor.costs","social.taxes","depreciation","other.expenditures","selling.expenses","management.expenses","full.cost.price","Income","other.i.e","net.profit","assets","capital.assets","fixed.assets","intangible.assets","current.assets","stock","raw.materials","unfinished.production","receivables","accounts.payable","cash","mobile.working.capital","short.term.investments","VAT.purchased","short.term.receivables","working.capital","charter.capital","short.term.liabilities","long.term.liabilities","borrowed.capital","revenue.of.the.future.periods","future.expenses","Dso","DSp","DSv","dDS","tax.on.profits","VAT","Social.tax","sector"
"3024","0.004","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.006","0.004","0.000","0.000","0.000","0.000","0.000"
"3025","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3026","0.002","0.003","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.000","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3027","0.003","0.003","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3028","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3029","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3030","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.002","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.005","0.000","0.000","0.000","0.000","0.000"
"3031","0.002","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3032","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.000","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3033","0.003","0.003","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3034","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3035","0.002","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.006","0.000","0.000","0.000","0.000","0.000"
"3036","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.002","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3037","0.002","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3038","0.003","0.003","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3039","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.004","0.004","0.000","0.000","0.000","0.000","0.000"
"3040","0.004","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.006","0.005","0.000","0.000","0.000","0.000","0.000"
"3041","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3042","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.000","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3043","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.006","0.005","0.000","0.000","0.000","0.000","0.000"
"3044","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.004","0.006","0.000","0.000","0.000","0.000","0.000"
"3045","0.004","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.004","0.000","0.000","0.000","0.000","0.000"
"3046","0.002","0.002","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.007","0.005","0.000","0.000","0.000","0.000","0.000"
"3047","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3048","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.004","0.001","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3049","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3050","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3051","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3052","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.003","0.000","0.000","0.001","0.000","0.000","0.000","0.005","0.006","0.000","0.000","0.000","0.000","0.000"
"3053","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3054","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.006","0.004","0.000","0.000","0.000","0.000","0.000"
"3055","0.002","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.006","0.000","0.000","0.000","0.000","0.000"
"3056","0.004","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3057","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.006","0.005","0.000","0.000","0.000","0.000","0.000"
"3058","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.006","0.006","0.000","0.000","0.000","0.000","0.000"
"3059","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3060","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3061","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.004","0.004","0.000","0.000","0.000","0.000","0.000"
"3062","0.003","0.003","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.004","0.000","0.000","0.000","0.000","0.000"
"3063","0.002","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3064","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3065","0.002","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.002","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.006","0.006","0.000","0.000","0.000","0.000","0.000"
"3066","0.004","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3067","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3068","0.002","0.003","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3069","0.004","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3070","0.004","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3071","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.004","0.004","0.000","0.000","0.000","0.000","0.000"
"3072","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.006","0.000","0.000","0.000","0.000","0.000"
"3073","0.004","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.002","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3074","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3075","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.004","0.000","0.000","0.000","0.000","0.000"
"3076","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3077","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.002","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3078","0.002","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.002","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.001","0.000","0.000","0.000","0.004","0.006","0.000","0.000","0.000","0.000","0.000"
"3079","0.002","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3080","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.002","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3081","0.003","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.004","0.000","0.000","0.000","0.000","0.000"
"3082","0.004","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.002","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.007","0.004","0.000","0.000","0.000","0.000","0.000"
"3083","0.003","0.002","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.008","0.005","0.000","0.000","0.000","0.000","0.000"
"3084","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3085","0.002","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.005","0.000","0.000","0.000","0.000","0.000"
"3086","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.000","0.000","0.000","0.000","0.000","0.000","0.004","0.006","0.000","0.000","0.000","0.000","0.000"
"3087","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.006","0.005","0.000","0.000","0.000","0.000","0.000"
"3088","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3089","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.005","0.000","0.000","0.000","0.000","0.000"
"3090","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3091","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.004","0.004","0.000","0.000","0.000","0.000","0.000"
"3092","0.004","0.002","0.000","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3093","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.006","0.000","0.000","0.000","0.000","0.000"
"3094","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.002","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.006","0.000","0.000","0.000","0.000","0.000"
"3095","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.002","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.006","0.000","0.000","0.000","0.000","0.000"
"3096","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.002","0.001","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.005","0.005","0.000","0.000","0.000","0.000","0.000"
"3097","0.003","0.003","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.003","0.001","0.000","0.000","0.003","0.001","0.002","0.000","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.001","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.000","0.000","0.000","0.000","0.005","0.004","0.000","0.000","0.000","0.000","0.000"
"3098","0.003","0.002","0.001","0.001","0.001","0.000","0.001","0.000","0.000","0.000","0.002","0.001","0.000","0.000","0.003","0.001","0.001","0.000","0.001","0.001","0.001","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.001","0.002","0.001","0.000","0.001","0.000","0.000","0.000","0.006","0.004","0.000","0.000","0.000","0.000","0.000"
